name,citation,id,obligation,constraint,permission,entitlement,MandatoryDelegation,Permissive Delegation,PermissiveProvision,MandatoryProvision,Constraining Provision
Section 493,PL111_203,493,0,0,3,6,6,0,0,0,0
Section 494,PL111_203,494,0,1,0,0,0,0,0,0,0
Section 495,PL111_203,495,0,0,0,5,5,0,0,0,0
Section 496,PL111_203,496,0,0,0,1,1,0,0,0,0
Section 497,PL111_203,497,1,0,0,0,1,0,0,0,0
Section 498,PL111_203,498,0,0,0,0,0,0,0,0,0
Section 499,PL111_203,499,1,0,0,2,2,0,0,0,0
Section 500,PL111_203,500,5,6,3,8,9,0,0,2,0
Section 501,PL111_203,501,3,3,3,5,7,0,0,0,0
Section 502,PL111_203,502,4,2,2,6,6,0,0,1,2
Section 503,PL111_203,503,3,1,2,1,4,0,0,0,0
Section 504,PL111_203,504,7,7,7,18,22,0,0,0,0
Section 505,PL111_203,505,0,2,0,1,0,0,0,0,1
Section 506,PL111_203,506,0,0,0,1,1,0,0,0,0
Section 507,PL111_203,507,1,2,0,4,4,0,0,0,1
Section 508,PL111_203,508,3,1,0,5,5,0,0,1,2
Section 509,PL111_203,509,0,0,1,0,0,0,0,0,0
Section 510,PL111_203,510,0,0,0,0,0,0,0,0,0
Section 511,PL111_203,511,1,0,0,1,1,0,0,0,0
Section 512,PL111_203,512,1,1,3,0,1,0,0,0,0
Section 513,PL111_203,513,2,0,2,1,3,0,0,0,0
Section 514,PL111_203,514,0,0,0,0,0,0,0,0,0
Section 515,PL111_203,515,2,2,0,4,3,0,0,0,0
Section 516,PL111_203,516,1,0,0,0,1,1,1,1,0
Section 517,PL111_203,517,0,0,2,0,0,0,0,0,0
Section 518,PL111_203,518,0,0,2,0,0,0,0,0,0
Section 519,PL111_203,519,0,0,0,1,1,0,0,0,0
Section 520,PL111_203,520,0,0,1,0,0,0,0,0,0
Section 521,PL111_203,521,0,2,0,0,0,0,0,0,0
Section 522,PL111_203,522,1,0,0,1,1,0,0,0,0
Section 523,PL111_203,523,0,4,1,4,4,0,0,0,0
Section 524,PL111_203,524,0,1,0,0,0,0,0,0,0
Section 525,PL111_203,525,0,1,1,0,0,0,0,0,0
Section 526,PL111_203,526,1,2,2,2,1,0,0,1,1
Section 527,PL111_203,527,1,1,1,2,2,0,0,0,1
Section 528,PL111_203,528,0,2,0,2,0,0,0,0,0
Section 529,PL111_203,529,2,0,0,1,2,0,0,2,0
Section 530,PL111_203,530,1,5,2,1,1,0,0,0,0
Section 531,PL111_203,531,0,1,0,1,1,0,0,0,0
Section 532,PL111_203,532,0,1,2,1,1,0,0,0,0
Section 533,PL111_203,533,2,0,0,0,2,0,0,0,0
Section 534,PL111_203,534,8,3,5,8,11,0,0,4,2
Section 535,PL111_203,535,3,5,4,3,5,0,0,0,0
Section 536,PL111_203,536,0,1,1,1,1,0,0,0,0
Section 537,PL111_203,537,3,10,4,5,7,1,1,0,0
Section 538,PL111_203,538,0,0,0,1,1,0,0,0,0
Section 539,PL111_203,539,0,0,1,0,0,0,0,0,0
Section 540,PL111_203,540,0,0,0,1,1,0,0,0,0
Section 541,PL111_203,541,3,0,1,3,3,0,0,0,0
Section 542,PL111_203,542,2,1,0,3,3,0,0,1,0
Section 543,PL111_203,543,3,0,3,3,2,1,1,1,1
Section 544,PL111_203,544,3,1,2,1,3,0,0,2,0
Section 545,PL111_203,545,0,0,1,0,0,0,0,0,0
Section 546,PL111_203,546,1,7,3,2,1,0,0,0,2
Section 547,PL111_203,547,0,1,1,0,0,0,0,0,0
Section 548,PL111_203,548,0,7,8,7,3,1,1,0,0
Section 549,PL111_203,549,0,0,1,0,0,0,0,0,0
Section 550,PL111_203,550,8,0,1,8,12,0,0,0,0
Section 551,PL111_203,551,6,2,2,13,15,0,0,1,0
Section 552,PL111_203,552,3,0,2,5,5,0,0,0,0
Section 553,PL111_203,553,2,1,0,2,3,0,0,1,0
Section 554,PL111_203,554,2,1,0,1,3,0,0,0,0
Section 555,PL111_203,555,1,0,1,3,4,0,0,0,0
Section 556,PL111_203,556,0,1,1,0,0,0,0,0,0
Section 557,PL111_203,557,2,0,0,2,2,0,0,2,0
Section 558,PL111_203,558,8,0,3,6,10,0,0,0,0
Section 559,PL111_203,559,4,1,2,2,6,0,0,0,0
Section 560,PL111_203,560,0,0,2,2,2,0,0,0,0
Section 561,PL111_203,561,6,5,2,9,8,0,0,4,2
Section 562,PL111_203,562,1,1,1,0,1,0,0,0,0
Section 563,PL111_203,563,2,5,0,5,5,0,0,1,0
Section 564,PL111_203,564,1,1,0,1,1,0,0,0,1
Section 565,PL111_203,565,2,1,0,1,1,0,0,1,0
Section 566,PL111_203,566,4,1,1,4,6,0,0,1,0
Section 567,PL111_203,567,1,5,5,10,10,1,1,0,0
Section 568,PL111_203,568,2,0,1,4,5,0,0,0,0
Section 569,PL111_203,569,11,8,3,17,19,1,1,2,1
Section 570,PL111_203,570,2,0,0,2,3,0,0,2,0
Section 571,PL111_203,571,0,1,0,1,1,0,0,0,0
Section 572,PL111_203,572,3,0,0,2,4,2,2,0,0
Section 573,PL111_203,573,0,0,0,0,0,0,0,0,0
Section 574,PL111_203,574,6,0,2,1,6,0,0,1,0
Section 575,PL111_203,575,4,0,3,1,5,0,0,0,0
Section 576,PL111_203,576,2,0,3,5,6,0,0,1,0
Section 577,PL111_203,577,2,2,2,4,2,0,0,0,0
Section 578,PL111_203,578,0,0,0,1,1,0,0,0,0
Section 579,PL111_203,579,0,1,1,2,0,0,0,0,0
Section 580,PL111_203,580,2,0,0,2,3,1,1,1,0
Section 581,PL111_203,581,0,1,0,0,0,0,0,0,0
Section 582,PL111_203,582,1,0,0,1,2,0,0,0,0
Section 583,PL111_203,583,0,0,0,0,0,0,0,0,0
Section 584,PL111_203,584,1,2,1,6,4,0,0,0,1
Section 585,PL111_203,585,2,4,0,6,7,0,0,0,0
Section 586,PL111_203,586,4,0,2,6,7,0,0,0,0
Section 587,PL111_203,587,0,0,0,0,0,0,0,0,0
Section 588,PL111_203,588,0,2,0,1,1,0,0,0,0
Section 589,PL111_203,589,13,3,0,7,13,1,1,3,2
Section 590,PL111_203,590,1,0,1,9,5,0,0,0,0
Section 591,PL111_203,591,6,0,2,6,7,0,0,4,1
Section 592,PL111_203,592,1,0,0,1,1,0,0,1,0
Section 593,PL111_203,593,2,0,0,0,2,0,0,0,0
Section 594,PL111_203,594,0,1,0,0,0,0,0,0,0
Section 0,PL110_343,0,0,0,1,0,0,0,0,0,0
Section 1,PL110_343,1,0,0,1,0,0,0,0,0,0
Section 2,PL110_343,2,1,0,0,1,1,0,0,0,0
Section 3,PL110_343,3,2,0,7,5,6,1,1,1,0
Section 4,PL110_343,4,5,1,5,6,11,0,0,0,0
Section 5,PL110_343,5,0,1,0,0,0,0,0,0,0
Section 6,PL110_343,6,1,1,1,4,5,0,0,0,0
Section 7,PL110_343,7,2,1,1,4,4,0,0,2,1
Section 8,PL110_343,8,1,0,1,2,2,0,0,0,0
Section 9,PL110_343,9,0,0,1,4,3,0,0,0,0
Section 10,PL110_343,10,2,1,0,1,2,0,0,1,0
Section 11,PL110_343,11,3,0,3,1,4,0,0,1,0
Section 12,PL110_343,12,4,2,1,1,4,0,0,1,1
Section 13,PL110_343,13,4,2,0,5,6,0,0,3,0
Section 14,PL110_343,14,1,0,0,1,1,0,0,0,0
Section 15,PL110_343,15,5,6,2,7,9,0,0,1,0
Section 16,PL110_343,16,2,1,0,1,2,0,0,1,0
Section 17,PL110_343,17,1,10,1,19,16,0,0,0,0
Section 18,PL110_343,18,9,1,2,10,15,0,0,1,0
Section 19,PL110_343,19,2,0,0,3,3,0,0,2,1
Section 20,PL110_343,20,1,0,2,0,1,0,0,1,0
Section 21,PL110_343,21,1,3,1,7,8,0,0,0,0
Section 22,PL110_343,22,2,1,0,1,2,0,0,1,0
Section 23,PL110_343,23,8,6,3,11,15,0,0,2,0
Section 24,PL110_343,24,0,0,0,0,0,0,0,0,0
Section 25,PL110_343,25,0,0,1,3,3,0,0,0,0
Section 26,PL110_343,26,0,0,1,1,1,0,0,0,0
Section 27,PL110_343,27,9,2,7,9,13,0,0,1,1
Section 28,PL110_343,28,1,5,1,6,6,1,1,0,1
Section 29,PL110_343,29,1,0,0,0,1,0,0,0,0
Section 30,PL110_343,30,0,0,0,0,0,0,0,0,0
Section 31,PL110_343,31,2,1,0,3,3,0,0,2,1
Section 32,PL110_343,32,1,0,0,2,2,0,0,0,1
Section 33,PL110_343,33,0,1,0,1,1,0,0,0,0
Section 34,PL110_343,34,0,1,0,2,2,0,0,0,0
Section 35,PL110_343,35,2,0,0,1,3,0,0,0,0
Section 36,PL110_343,36,1,1,0,0,1,0,0,0,0
Section 37,PL110_343,37,0,0,1,0,0,0,0,0,0
Section 38,PL110_343,38,4,3,2,0,4,0,0,0,0
Section 39,PL110_343,39,0,0,1,1,1,0,0,0,0
Section 40,PL110_343,40,2,0,2,1,3,1,1,0,0
Section 41,PL110_343,41,4,0,0,1,2,1,1,0,0
Section 42,PL110_343,42,0,1,0,0,0,0,0,0,0
Section 43,PL110_343,43,1,1,1,2,3,0,0,0,0
Section 44,PL110_343,44,2,5,2,8,10,0,0,0,0
Section 45,PL110_343,45,1,0,0,0,1,0,0,0,0
Section 46,PL110_343,46,0,0,1,1,1,0,0,0,0
Section 47,PL110_343,47,7,1,0,1,8,0,0,0,0
Section 48,PL110_343,48,1,1,0,1,1,0,0,0,0
Section 49,PL110_343,49,5,2,0,2,6,0,0,0,0
Section 50,PL110_343,50,1,2,0,0,1,0,0,0,0
Section 51,PL110_343,51,0,0,0,1,1,0,0,0,0
Section 52,PL110_343,52,2,3,0,2,4,0,0,0,0
Section 53,PL110_343,53,0,0,0,0,0,0,0,0,0
Section 54,PL110_343,54,2,3,0,3,5,0,0,0,0
Section 55,PL110_343,55,1,2,2,7,6,0,0,0,0
Section 56,PL110_343,56,4,0,0,0,4,0,0,0,0
Section 57,PL110_343,57,3,0,2,4,6,0,0,0,0
Section 58,PL110_343,58,0,1,0,3,3,0,0,0,0
Section 59,PL110_343,59,3,0,6,7,5,0,0,0,0
Section 60,PL110_343,60,0,9,0,3,2,0,0,0,0
Section 61,PL110_343,61,0,0,0,0,0,0,0,0,0
Section 62,PL110_343,62,1,1,1,5,4,0,0,0,0
Section 63,PL110_343,63,0,0,0,0,0,0,0,0,0
Section 64,PL110_343,64,1,1,1,3,4,0,0,0,0
Section 65,PL110_343,65,1,0,0,0,1,0,0,0,0
Section 66,PL110_343,66,2,0,2,1,2,0,0,0,0
Section 67,PL110_343,67,1,0,0,0,1,0,0,0,0
Section 68,PL110_343,68,3,1,0,2,4,0,0,0,0
Section 69,PL110_343,69,1,1,0,4,5,0,0,0,0
Section 70,PL110_343,70,1,0,0,1,1,0,0,0,0
Section 71,PL110_343,71,0,0,0,0,0,0,0,0,0
Section 72,PL110_343,72,3,9,5,11,12,0,0,0,0
Section 73,PL110_343,73,1,0,0,0,1,0,0,0,0
Section 74,PL110_343,74,1,0,0,0,1,0,0,0,0
Section 75,PL110_343,75,1,0,0,0,1,0,0,0,0
Section 76,PL110_343,76,1,0,0,0,1,0,0,0,0
Section 77,PL110_343,77,0,0,0,0,0,0,0,0,0
Section 78,PL110_343,78,1,0,0,0,1,0,0,0,0
Section 79,PL110_343,79,0,0,0,0,0,0,0,0,0
Section 80,PL110_343,80,1,4,1,6,6,0,0,0,0
Section 81,PL110_343,81,3,0,0,2,3,1,1,1,0
Section 82,PL110_343,82,0,0,0,0,0,0,0,0,0
Section 83,PL110_343,83,0,0,0,0,0,0,0,0,0
Section 84,PL110_343,84,2,2,0,1,1,0,0,0,0
Section 85,PL110_343,85,1,0,2,0,1,0,0,0,0
Section 86,PL110_343,86,0,0,0,0,0,0,0,0,0
Section 87,PL110_343,87,1,3,0,4,4,0,0,0,0
Section 88,PL110_343,88,1,0,0,2,2,0,0,0,0
Section 89,PL110_343,89,1,3,1,8,8,0,0,0,0
Section 90,PL110_343,90,11,2,1,18,19,0,0,4,0
Section 91,PL110_343,91,3,0,1,2,1,0,0,0,1
Section 92,PL110_343,92,6,0,1,6,6,2,2,4,1
Section 93,PL110_343,93,1,0,0,0,1,0,0,0,0
Section 94,PL110_343,94,2,1,0,2,2,0,0,0,0
Section 95,PL110_343,95,0,0,1,2,1,0,0,0,0
Section 96,PL110_343,96,1,0,0,0,1,0,0,0,0
Section 97,PL110_343,97,1,0,0,0,1,0,0,0,0
Section 98,PL110_343,98,2,1,0,1,3,0,0,0,0
Section 99,PL110_343,99,1,0,0,0,1,0,0,0,0
Section 100,PL110_343,100,1,0,0,0,1,0,0,0,0
Section 101,PL110_343,101,1,0,0,0,1,0,0,0,0
Section 102,PL110_343,102,1,0,0,0,1,0,0,0,0
Section 103,PL110_343,103,1,0,0,0,1,0,0,0,0
Section 104,PL110_343,104,1,0,0,0,1,0,0,0,0
Section 105,PL110_343,105,1,0,0,0,1,0,0,0,0
Section 106,PL110_343,106,1,0,0,0,1,0,0,0,0
Section 107,PL110_343,107,3,0,0,1,4,0,0,0,0
Section 108,PL110_343,108,0,0,0,0,0,0,0,0,0
Section 109,PL110_343,109,0,0,0,0,0,0,0,0,0
Section 110,PL110_343,110,1,0,0,0,1,0,0,0,0
Section 111,PL110_343,111,4,4,0,1,5,0,0,0,0
Section 112,PL110_343,112,1,0,0,1,1,0,0,0,0
Section 113,PL110_343,113,1,0,0,0,1,0,0,0,0
Section 114,PL110_343,114,1,0,0,0,1,0,0,0,0
Section 115,PL110_343,115,1,0,0,0,1,0,0,0,0
Section 116,PL110_343,116,0,0,0,0,0,0,0,0,0
Section 117,PL110_343,117,0,0,0,0,0,0,0,0,0
Section 118,PL110_343,118,1,0,0,0,1,0,0,0,0
Section 119,PL110_343,119,0,0,0,0,0,0,0,0,0
Section 120,PL110_343,120,2,2,2,8,9,0,0,0,0
Section 121,PL110_343,121,1,0,0,0,1,0,0,0,0
Section 122,PL110_343,122,1,0,0,0,1,0,0,0,0
Section 123,PL110_343,123,2,0,0,0,2,0,0,0,0
Section 124,PL110_343,124,1,0,0,0,1,0,0,0,0
Section 125,PL110_343,125,1,0,0,0,1,0,0,0,0
Section 126,PL110_343,126,1,0,0,0,1,0,0,0,0
Section 127,PL110_343,127,1,0,0,0,1,0,0,0,0
Section 128,PL110_343,128,1,0,0,0,1,0,0,0,0
Section 129,PL110_343,129,5,0,0,0,5,0,0,0,0
Section 130,PL110_343,130,2,0,0,1,3,0,0,0,0
Section 131,PL110_343,131,1,0,0,0,1,0,0,0,0
Section 132,PL110_343,132,0,0,0,0,0,0,0,0,0
Section 133,PL110_343,133,1,0,0,0,1,0,0,0,0
Section 134,PL110_343,134,1,0,0,0,1,0,0,0,0
Section 135,PL110_343,135,1,0,0,1,2,0,0,0,0
Section 136,PL110_343,136,2,2,0,3,5,0,0,0,0
Section 137,PL110_343,137,1,1,0,0,1,0,0,0,0
Section 138,PL110_343,138,0,2,0,8,4,0,0,0,0
Section 139,PL110_343,139,1,0,0,0,1,0,0,0,0
Section 140,PL110_343,140,1,1,0,2,3,0,0,0,0
Section 141,PL110_343,141,0,0,1,0,0,0,0,0,0
Section 142,PL110_343,142,14,12,10,38,43,0,0,3,0
Section 143,PL110_343,143,0,0,0,0,0,0,0,0,0
Section 144,PL110_343,144,0,0,0,0,0,0,0,0,0
Section 145,PL110_343,145,2,0,0,1,3,0,0,0,0
Section 146,PL110_343,146,0,0,0,0,0,0,0,0,0
Section 147,PL110_343,147,0,0,1,0,0,0,0,0,0
Section 148,PL110_343,148,0,0,0,1,0,0,0,0,0
Section 149,PL110_343,149,2,0,0,3,1,0,0,0,0
Section 150,PL110_343,150,2,0,0,1,2,0,0,0,0
Section 151,PL110_343,151,4,5,0,11,10,1,1,2,1
Section 152,PL110_343,152,0,0,0,5,3,0,0,0,0
Section 153,PL110_343,153,0,0,0,1,0,0,0,0,0
Section 154,PL110_343,154,0,0,1,1,1,0,0,0,0
Section 155,PL110_343,155,2,0,2,2,4,0,0,2,0
Section 156,PL110_343,156,6,3,4,10,13,1,1,1,0
Section 157,PL110_343,157,10,1,5,11,17,0,0,0,0
Section 158,PL110_343,158,1,0,2,5,3,0,0,1,2
Section 159,PL110_343,159,0,1,0,5,5,0,0,0,0
Section 160,PL110_343,160,1,0,0,1,1,0,0,0,1
Section 161,PL110_343,161,0,0,0,1,0,0,0,0,0
Section 162,PL110_343,162,1,0,1,1,2,0,0,0,0
Section 163,PL110_343,163,0,0,1,2,2,0,0,0,0
Section 164,PL110_343,164,0,0,0,1,0,0,0,0,1
Section 165,PL110_343,165,1,0,0,0,1,0,0,0,0
Section 166,PL110_343,166,0,0,1,0,0,0,0,0,0
Section 167,PL110_343,167,0,0,0,7,7,0,0,0,0
Section 168,PL110_343,168,0,0,0,0,0,0,0,0,0
Section 169,PL110_343,169,0,0,1,0,0,0,0,0,0
Section 170,PL110_343,170,1,3,0,9,8,0,0,0,0
Section 171,PL110_343,171,1,0,0,1,1,1,1,1,0
Section 172,PL110_343,172,1,1,0,2,2,0,0,0,0
Section 173,PL110_343,173,3,1,0,2,4,0,0,0,0
Section 174,PL110_343,174,0,0,0,0,0,0,0,0,0
Section 175,PL110_343,175,1,3,3,4,4,0,0,0,0
Section 176,PL110_343,176,1,3,1,7,6,0,0,0,0
Section 177,PL110_343,177,1,4,0,2,2,0,0,0,0
Section 178,PL110_343,178,3,4,0,7,7,0,0,0,0
Section 179,PL110_343,179,1,1,0,2,3,0,0,0,0
Section 180,PL110_343,180,0,1,0,0,0,0,0,0,0
Section 181,PL110_343,181,0,0,0,0,0,0,0,0,0
Section 182,PL110_343,182,5,7,2,8,9,1,1,2,0
Section 0,PL102_242_2236,0,1,0,1,0,0,0,0,0,0
Section 1,PL102_242_2236,1,0,0,0,0,0,0,0,0,0
Section 2,PL102_242_2236,2,2,1,0,2,3,0,0,1,0
Section 3,PL102_242_2236,3,0,2,2,2,2,0,0,0,0
Section 4,PL102_242_2236,4,2,1,1,6,6,0,0,1,0
Section 5,PL102_242_2236,5,4,2,0,4,3,1,1,1,0
Section 6,PL102_242_2236,6,0,0,0,0,0,0,0,0,0
Section 7,PL102_242_2236,7,18,1,2,15,24,5,5,7,1
Section 8,PL102_242_2236,8,1,1,3,4,1,0,0,0,1
Section 9,PL102_242_2236,9,0,1,6,2,2,0,0,0,0
Section 10,PL102_242_2236,10,0,0,0,0,0,0,0,0,0
Section 11,PL102_242_2236,11,1,2,0,3,2,0,0,0,1
Section 12,PL102_242_2236,12,0,0,0,0,0,0,0,0,0
Section 13,PL102_242_2236,13,8,0,0,5,7,0,0,2,0
Section 14,PL102_242_2236,14,2,0,0,0,2,2,2,2,0
Section 15,PL102_242_2236,15,0,0,0,2,2,0,0,0,0
Section 16,PL102_242_2236,16,0,0,0,0,0,0,0,0,0
Section 17,PL102_242_2236,17,25,24,8,36,30,1,1,5,3
Section 18,PL102_242_2236,18,0,0,0,0,0,0,0,0,0
Section 19,PL102_242_2236,19,7,4,2,7,9,1,1,5,1
Section 20,PL102_242_2236,20,1,3,6,5,3,1,1,0,0
Section 21,PL102_242_2236,21,8,8,5,15,18,1,1,1,0
Section 22,PL102_242_2236,22,3,5,2,7,4,0,0,0,0
Section 23,PL102_242_2236,23,1,2,0,1,1,0,0,0,0
Section 24,PL102_242_2236,24,0,0,0,0,0,0,0,0,0
Section 25,PL102_242_2236,25,3,7,1,8,7,0,0,1,0
Section 26,PL102_242_2236,26,2,0,0,3,3,0,0,0,0
Section 27,PL102_242_2236,27,0,0,1,0,0,0,0,0,0
Section 28,PL102_242_2236,28,8,7,5,8,12,2,2,2,0
Section 29,PL102_242_2236,29,1,0,3,5,6,0,0,0,0
Section 30,PL102_242_2236,30,0,0,0,0,0,0,0,0,0
Section 31,PL102_242_2236,31,0,1,4,2,2,0,0,0,0
Section 32,PL102_242_2236,32,2,0,0,8,5,1,1,1,2
Section 33,PL102_242_2236,33,0,0,0,0,0,0,0,0,0
Section 34,PL102_242_2236,34,1,1,0,0,1,0,0,0,0
Section 35,PL102_242_2236,35,0,0,0,0,0,0,0,0,0
Section 36,PL102_242_2236,36,0,0,0,0,0,0,0,0,0
Section 37,PL102_242_2236,37,2,3,2,7,7,0,0,0,2
Section 38,PL102_242_2236,38,0,1,3,3,2,3,3,0,0
Section 39,PL102_242_2236,39,0,0,0,1,1,0,0,0,0
Section 40,PL102_242_2236,40,1,1,0,1,2,0,0,0,0
Section 41,PL102_242_2236,41,2,6,0,3,3,0,0,0,0
Section 42,PL102_242_2236,42,0,0,0,0,0,0,0,0,0
Section 43,PL102_242_2236,43,0,1,0,0,0,0,0,0,0
Section 44,PL102_242_2236,44,1,0,1,3,3,0,0,0,0
Section 45,PL102_242_2236,45,2,0,1,3,4,0,0,1,0
Section 46,PL102_242_2236,46,2,0,0,1,2,0,0,0,0
Section 47,PL102_242_2236,47,0,0,0,0,0,0,0,0,0
Section 48,PL102_242_2236,48,0,1,0,3,2,1,1,0,0
Section 49,PL102_242_2236,49,1,0,1,0,1,0,0,0,0
Section 50,PL102_242_2236,50,1,0,1,1,1,0,0,0,0
Section 51,PL102_242_2236,51,0,0,0,0,0,0,0,0,0
Section 52,PL102_242_2236,52,0,0,0,0,0,0,0,0,0
Section 53,PL102_242_2236,53,0,0,0,0,0,0,0,0,0
Section 54,PL102_242_2236,54,3,2,0,0,3,0,0,0,0
Section 55,PL102_242_2236,55,0,0,1,0,0,0,0,0,0
Section 56,PL102_242_2236,56,4,2,4,4,4,0,0,1,0
Section 57,PL102_242_2236,57,11,5,6,14,17,0,0,1,0
Section 58,PL102_242_2236,58,2,1,0,5,3,0,0,1,0
Section 59,PL102_242_2236,59,0,0,0,0,0,0,0,0,0
Section 60,PL102_242_2236,60,28,25,31,42,55,0,0,2,2
Section 61,PL102_242_2236,61,0,3,3,5,3,0,0,0,0
Section 62,PL102_242_2236,62,0,0,1,0,0,0,0,0,0
Section 63,PL102_242_2236,63,0,0,0,0,0,1,1,0,0
Section 64,PL102_242_2236,64,3,2,0,2,3,0,0,0,0
Section 65,PL102_242_2236,65,7,3,4,7,10,1,1,5,0
Section 66,PL102_242_2236,66,1,1,0,0,1,0,0,1,0
Section 67,PL102_242_2236,67,3,0,1,4,3,1,1,2,1
Section 68,PL102_242_2236,68,0,1,1,2,1,0,0,0,1
Section 69,PL102_242_2236,69,1,0,0,0,1,0,0,0,0
Section 70,PL102_242_2236,70,3,2,1,2,4,1,1,0,1
Section 71,PL102_242_2236,71,0,1,1,1,1,0,0,0,0
Section 72,PL102_242_2236,72,1,5,2,5,5,0,0,1,0
Section 73,PL102_242_2236,73,2,0,1,0,2,0,0,0,0
Section 74,PL102_242_2236,74,0,0,1,1,0,0,0,0,0
Section 75,PL102_242_2236,75,0,0,1,4,1,0,0,0,0
Section 76,PL102_242_2236,76,0,2,0,0,0,0,0,0,0
Section 77,PL102_242_2236,77,2,4,1,6,3,3,3,1,0
Section 78,PL102_242_2236,78,13,8,6,8,15,4,4,5,0
Section 79,PL102_242_2236,79,0,0,0,0,0,0,0,0,0
Section 80,PL102_242_2236,80,5,14,8,11,7,2,2,1,2
Section 81,PL102_242_2236,81,2,1,2,2,4,1,1,0,0
Section 82,PL102_242_2236,82,3,1,0,2,3,0,0,1,0
Section 83,PL102_242_2236,83,3,10,8,14,8,0,0,0,0
Section 84,PL102_242_2236,84,4,1,3,2,5,0,0,1,0
Section 85,PL102_242_2236,85,0,0,0,0,0,0,0,0,0
Section 86,PL102_242_2236,86,4,1,2,2,4,0,0,0,0
Section 87,PL102_242_2236,87,9,9,4,9,15,0,0,2,0
Section 88,PL102_242_2236,88,0,0,0,0,0,0,0,0,0
Section 89,PL102_242_2236,89,0,3,0,1,1,0,0,0,0
Section 90,PL102_242_2236,90,2,2,1,10,8,0,0,0,4
Section 91,PL102_242_2236,91,2,0,3,2,3,0,0,1,0
Section 92,PL102_242_2236,92,3,1,1,1,4,0,0,1,0
Section 93,PL102_242_2236,93,0,0,2,0,0,0,0,0,0
Section 94,PL102_242_2236,94,0,0,0,4,0,0,0,0,0
Section 95,PL102_242_2236,95,0,0,0,5,5,0,0,0,0
Section 96,PL102_242_2236,96,1,0,0,7,7,0,0,0,0
Section 97,PL102_242_2236,97,1,0,0,0,1,0,0,0,0
Section 98,PL102_242_2236,98,0,1,0,0,0,0,0,0,0
Section 99,PL102_242_2236,99,0,1,0,0,0,0,0,0,0
Section 100,PL102_242_2236,100,0,0,0,2,2,0,0,0,0
Section 101,PL102_242_2236,101,1,0,3,1,2,0,0,0,0
Section 102,PL102_242_2236,102,1,1,1,2,2,0,0,0,0
Section 103,PL102_242_2236,103,0,1,0,1,1,0,0,0,0
Section 104,PL102_242_2236,104,0,0,0,1,1,0,0,0,0
Section 105,PL102_242_2236,105,1,0,0,1,1,0,0,1,1
Section 106,PL102_242_2236,106,0,5,3,2,1,0,0,0,0
Section 107,PL102_242_2236,107,0,0,1,0,0,0,0,0,0
Section 108,PL102_242_2236,108,0,0,0,0,0,0,0,0,0
Section 109,PL102_242_2236,109,0,0,0,0,0,0,0,0,0
Section 110,PL102_242_2236,110,0,0,0,0,0,0,0,0,0
Section 111,PL102_242_2236,111,0,0,0,0,0,0,0,0,0
Section 112,PL102_242_2236,112,0,0,1,0,0,0,0,0,0
Section 113,PL102_242_2236,113,0,1,1,0,0,0,0,0,0
Section 114,PL102_242_2236,114,2,0,0,3,2,0,0,1,1
Section 115,PL102_242_2236,115,0,0,0,1,0,0,0,0,0
Section 116,PL102_242_2236,116,0,0,1,1,1,0,0,0,0
Section 117,PL102_242_2236,117,0,0,0,3,3,0,0,0,0
Section 118,PL102_242_2236,118,1,0,0,1,1,0,0,1,0
Section 119,PL102_242_2236,119,0,1,0,2,2,0,0,0,0
Section 120,PL102_242_2236,120,0,0,0,0,0,0,0,0,0
Section 121,PL102_242_2236,121,0,0,0,1,0,0,0,0,0
Section 122,PL102_242_2236,122,1,1,0,1,1,0,0,0,0
Section 123,PL102_242_2236,123,0,0,0,0,0,0,0,0,0
Section 124,PL102_242_2236,124,0,1,1,1,1,0,0,0,0
Section 125,PL102_242_2236,125,2,0,0,1,3,0,0,0,0
Section 126,PL102_242_2236,126,0,0,0,1,1,0,0,0,0
Section 127,PL102_242_2236,127,0,1,0,0,0,0,0,0,0
Section 128,PL102_242_2236,128,6,3,2,10,11,1,1,3,0
Section 129,PL102_242_2236,129,2,2,2,4,3,0,0,2,0
Section 130,PL102_242_2236,130,1,2,1,2,1,0,0,1,0
Section 0,PL101_647,0,0,0,1,0,0,0,0,0,0
Section 1,PL101_647,1,0,0,0,1,0,0,0,0,1
Section 2,PL101_647,2,3,3,3,1,4,0,0,0,0
Section 3,PL101_647,3,0,0,1,1,0,0,0,0,0
Section 4,PL101_647,4,0,0,0,0,0,0,0,0,0
Section 5,PL101_647,5,0,0,0,0,0,0,0,0,0
Section 6,PL101_647,6,0,0,0,0,0,0,0,0,0
Section 7,PL101_647,7,0,0,0,0,0,0,0,0,0
Section 8,PL101_647,8,0,0,1,0,0,0,0,0,0
Section 9,PL101_647,9,0,0,1,0,0,0,0,0,0
Section 10,PL101_647,10,0,1,0,0,0,0,0,0,0
Section 11,PL101_647,11,3,0,0,2,5,1,1,0,0
Section 12,PL101_647,12,2,0,0,3,4,0,0,1,0
Section 13,PL101_647,13,0,1,1,0,0,0,0,0,0
Section 14,PL101_647,14,0,0,0,0,0,0,0,0,0
Section 15,PL101_647,15,0,0,0,1,1,0,0,0,0
Section 16,PL101_647,16,2,4,0,3,5,0,0,1,0
Section 17,PL101_647,17,0,1,1,0,0,0,0,0,0
Section 18,PL101_647,18,0,0,1,0,0,1,1,0,0
Section 19,PL101_647,19,1,0,0,0,1,0,0,0,0
